PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,
PR2963,8BCA-723F,30-03-2019,4,4,4,2,1,2,3,2,
PR2964,8FD9-AA59,31-03-2019,5,3,5,2,0,3,4,4,
PR2965,86E2-73D1,31-03-2019,3,5,4,3,2,3,4,3,
PR2966,C520-6F2B,31-03-2019,3,3,2,2,1,4,5,4,
PR2967,A105-470B,01-04-2019,3,4,3,1,0,3,3,3,
PR2968,0210-E0D8,02-04-2019,3,2,3,3,0,2,4,4,
PR2969,07B2-D67A,02-04-2019,4,4,5,1,0,5,5,5,
PR297,4188-C61D,23-04-2014,3,5,3,1,2,3,4,4,
PR2970,819A-2C9C,02-04-2019,4,3,5,1,3,5,3,3,
PR2971,2D85-ABDD,02-04-2019,3,5,5,3,3,3,4,4,
PR2972,B6EC-313E,03-04-2019,5,5,3,2,1,3,5,4,
PR2973,6653-BD41,04-04-2019,4,5,5,2,0,3,3,2,
PR2974,B49A-7D79,04-04-2019,4,2,2,2,0,4,3,2,
PR2975,20CA-404E,04-04-2019,4,5,3,2,0,2,4,4,
PR2976,0D8F-C0F3,05-04-2019,5,3,5,1,1,3,5,4,
PR2977,1799-5B3F,05-04-2019,3,3,3,3,2,5,3,3,
PR2978,3B11-DF28,05-04-2019,3,3,3,2,2,3,3,3,
PR2979,C95C-CE06,05-04-2019,3,5,2,3,1,2,4,4,
PR298,DFE3-6FA7,23-04-2014,3,4,5,3,2,4,5,5,
PR2980,076F-8AA3,06-04-2019,4,3,5,1,1,2,4,4,
PR2981,95D7-1CE9,08-04-2019,3,4,2,3,0,2,3,3,
PR2982,B013-7D0C,09-04-2019,3,5,5,2,0,4,5,4,
PR2983,531D-788E,09-04-2019,5,3,5,2,1,4,5,4,
PR2984,8EA4-9179,09-04-2019,3,4,4,1,1,3,4,3,
PR2985,AEDB-BB62,10-04-2019,3,2,4,3,1,2,5,5,
PR2986,F430-0404,10-04-2019,4,5,4,1,1,4,3,2,
PR2987,8733-BC3C,10-04-2019,4,5,3,2,0,2,3,2,
PR2988,152E-8DB1,11-04-2019,5,3,4,2,1,3,5,5,
PR2989,1A7C-19DB,11-04-2019,3,3,3,2,1,3,5,5,
PR299,D24B-5AC8,23-04-2014,4,2,5,1,0,2,5,4,
PR2990,489B-14EC,11-04-2019,5,3,5,2,0,3,4,3,
PR2991,D7F8-1775,11-04-2019,5,4,2,2,1,2,5,4,
PR2992,52CC-3E9E,12-04-2019,3,3,2,1,1,5,4,3,
PR2993,A531-8159,12-04-2019,4,3,5,3,2,2,4,3,
PR2994,C5C2-985F,13-04-2019,3,5,2,1,1,3,3,3,
PR2995,CDFB-6A08,13-04-2019,4,3,4,2,0,3,5,4,
PR2996,5C03-1009,13-04-2019,4,5,4,2,0,5,4,4,
PR2997,E899-A860,13-04-2019,3,3,2,1,1,2,3,2,
PR2998,EE91-1A9C,14-04-2019,5,4,5,3,0,5,5,5,
PR2999,7CFC-C4DA,14-04-2019,5,5,3,2,0,3,4,4,
PR30,B4E1-4A3E,26-01-2013,3,2,5,2,2,3,3,3,
PR300,51A4-EA6E,25-04-2014,5,3,5,1,0,4,3,2,
PR3000,CF2F-8CA3,14-04-2019,5,4,2,2,1,3,3,3,
PR3001,AC19-7EE7,15-04-2019,4,3,5,1,1,4,4,4,
PR3002,7A98-768E,16-04-2019,3,4,4,2,1,3,4,4,
PR3003,C3C0-349E,16-04-2019,5,3,4,2,0,3,3,3,
PR3004,96F4-896C,16-04-2019,5,3,3,1,1,5,4,4,
PR3005,B52E-BF41,16-04-2019,3,5,2,2,0,2,5,4,
PR3006,5D69-D350,17-04-2019,5,5,2,1,1,3,4,4,
PR3007,4BE1-4A7B,17-04-2019,4,3,4,3,1,2,3,3,
PR3008,10E9-4C86,17-04-2019,5,2,3,1,1,3,4,4,
PR3009,6661-FA04,17-04-2019,5,3,5,1,1,2,4,4,
PR301,BAF9-933D,25-04-2014,5,5,5,3,0,2,4,4,
PR3010,AB81-A3A0,18-04-2019,4,3,3,2,0,4,3,2,
PR3011,9D01-8A02,18-04-2019,5,2,2,3,1,4,4,4,
PR3012,FD3F-5255,19-04-2019,4,3,5,1,3,2,3,3,
PR3013,C661-6A1C,20-04-2019,3,5,4,2,1,4,3,2,
PR3014,C025-B8B6,20-04-2019,3,5,5,2,0,5,5,4,
PR3015,5BDE-7102,20-04-2019,5,4,3,3,1,5,3,2,
PR3016,9528-AA17,21-04-2019,5,2,2,2,0,3,4,4,
PR3017,F9C6-39E2,21-04-2019,3,2,3,3,0,2,3,3,
PR3018,4188-C61D,22-04-2019,3,5,4,3,0,2,4,4,
PR3019,DFE3-6FA7,22-04-2019,5,5,3,3,0,4,3,3,
PR302,1147-7E2F,26-04-2014,5,5,3,3,0,5,4,3,
PR3020,7335-4656,22-04-2019,3,4,3,2,1,4,5,4,
PR3021,ACF7-5B99,22-04-2019,5,4,2,2,2,4,3,2,
PR3022,E503-C500,22-04-2019,3,3,3,2,3,2,3,3,
PR3023,49B2-0364,23-04-2019,5,2,2,3,2,4,3,2,
PR3024,920B-7B40,23-04-2019,3,5,5,2,1,4,3,2,
PR3025,A11D-324A,23-04-2019,3,3,2,2,0,3,3,3,
PR3026,D754-4CDF,23-04-2019,5,3,4,3,1,5,5,4,
PR3027,51A4-EA6E,24-04-2019,4,5,3,3,1,3,5,5,
PR3028,A4A4-F49C,24-04-2019,3,4,2,2,1,3,4,4,
PR3029,23FC-93A5,24-04-2019,3,2,5,1,1,4,3,2,
PR303,4E65-CCD0,27-04-2014,3,2,4,3,3,4,5,4,
PR3030,924E-1035,24-04-2019,4,5,2,3,1,3,5,5,
PR3031,1147-7E2F,25-04-2019,5,3,3,2,1,4,3,2,
PR3032,A31A-A90C,25-04-2019,3,5,4,2,1,5,5,5,
PR3033,B8C3-5E0A,25-04-2019,4,3,2,2,0,3,4,3,
PR3034,D529-0BC2,27-04-2019,4,3,2,3,1,2,4,3,
PR3035,1AC8-361F,28-04-2019,3,3,3,2,0,3,5,5,
PR3036,D93A-CC98,28-04-2019,4,2,4,1,0,5,3,3,
PR3037,EE63-4E57,28-04-2019,3,5,5,3,3,2,5,5,
PR3038,F1BD-033D,28-04-2019,4,4,5,1,1,3,5,5,
PR3039,FB1F-9947,28-04-2019,4,4,3,2,2,3,3,3,
PR304,7EEF-9A90,27-04-2014,5,4,5,3,1,3,5,4,
PR3040,C79A-E5E1,29-04-2019,3,5,2,1,0,4,5,4,
PR3041,5D73-961A,29-04-2019,5,4,3,1,2,4,5,4,
PR3042,A1B4-5481,30-04-2019,5,2,2,2,2,4,4,3,
PR3043,D49C-096C,30-04-2019,3,5,2,1,1,5,5,4,
PR3044,2F04-931F,30-04-2019,3,3,3,1,1,3,5,4,
PR3045,380E-44B4,30-04-2019,3,5,3,1,1,3,4,4,
PR3046,327B-F6D3,01-05-2019,5,5,3,1,0,4,5,4,
PR3047,B148-55FB,01-05-2019,3,5,2,1,1,2,5,5,
PR3048,1472-9F69,02-05-2019,4,3,2,3,2,4,3,2,
PR3049,59DB-8465,02-05-2019,4,2,3,1,2,5,3,2,
PR305,1AC8-361F,29-04-2014,3,4,3,3,2,4,4,3,
PR3050,9385-321B,02-05-2019,5,5,4,3,2,3,3,2,
PR3051,D31B-BEF8,03-05-2019,3,5,3,3,3,2,3,2,
PR3052,565B-C207,03-05-2019,5,4,5,2,0,4,5,5,
PR3053,B90D-4BEF,03-05-2019,3,3,4,2,0,4,5,4,
PR3054,13E5-2F17,04-05-2019,5,4,5,3,0,2,4,4,
PR3055,ADF8-AD57,04-05-2019,4,2,2,2,0,2,4,4,
PR3056,ED5D-E9D8,04-05-2019,3,5,2,3,0,3,5,4,
PR3057,FE2B-3DC7,05-05-2019,5,4,4,2,1,4,3,3,
PR3058,F3D0-41D1,05-05-2019,4,5,4,2,1,3,3,2,
PR3059,11AE-3E4D,05-05-2019,5,4,2,2,0,5,3,2,
PR306,D93A-CC98,29-04-2014,4,2,4,2,1,2,3,3,
PR3060,9C6C-E5CE,05-05-2019,4,5,2,2,1,4,5,5,
PR3061,2CA8-4E1B,06-05-2019,5,5,5,3,3,5,4,3,
PR3062,08E4-D3D5,06-05-2019,5,3,4,2,0,3,3,2,
PR3063,D2BE-E6F6,06-05-2019,5,2,5,2,0,3,3,3,
PR3064,E8B6-8BAE,07-05-2019,5,3,2,3,0,4,5,5,
PR3065,291F-B604,08-05-2019,4,5,3,3,0,4,4,4,
PR3066,692B-7152,08-05-2019,3,2,5,2,0,3,5,5,
PR3067,5A65-768A,08-05-2019,4,5,5,1,3,3,4,3,
PR3068,4657-FE18,09-05-2019,5,4,2,1,1,5,3,3,
PR3069,4C41-7F73,09-05-2019,5,3,5,2,2,3,5,4,
PR307,C79A-E5E1,30-04-2014,4,3,3,1,0,4,5,4,
PR3070,E28D-424B,10-05-2019,3,3,2,1,1,3,5,5,
PR3071,7B47-C915,10-05-2019,3,4,4,3,0,2,5,5,
PR3072,28F4-8367,10-05-2019,5,2,5,2,0,5,4,3,
PR3073,A848-F98B,11-05-2019,3,3,3,3,1,5,5,5,
PR3074,DA4C-7F2E,11-05-2019,3,2,5,1,0,4,5,4,
PR3075,1C87-44CB,12-05-2019,5,2,2,3,1,2,3,3,
PR3076,41FE-D257,12-05-2019,4,2,2,1,1,2,5,5,
PR3077,A690-3D5D,12-05-2019,5,4,4,3,1,5,5,5,
PR3078,42CC-040A,13-05-2019,4,5,4,3,0,4,4,3,
PR3079,C9FF-3A25,13-05-2019,3,2,3,3,2,2,5,5,
PR308,A1B4-5481,01-05-2014,5,4,4,2,3,5,3,2,
PR3080,BE93-0736,13-05-2019,3,5,5,1,1,2,5,4,
PR3081,1F0F-458C,14-05-2019,3,4,3,1,0,5,4,4,
PR3082,A184-3B30,14-05-2019,5,4,5,2,3,3,4,3,
PR3083,801C-89BF,14-05-2019,3,2,4,3,1,4,5,4,
PR3084,C8BC-3B77,14-05-2019,5,2,4,2,0,2,4,4,
PR3085,5AC6-91D4,14-05-2019,5,4,3,2,0,5,3,2,
PR3086,DE6C-86FC,15-05-2019,3,3,4,3,0,5,4,4,
PR3087,1C57-5F2A,15-05-2019,5,5,5,2,0,3,5,4,
PR3088,0A05-3943,16-05-2019,3,5,2,1,1,4,5,4,
PR3089,9F65-F612,16-05-2019,5,5,4,3,1,5,5,4,
PR309,D49C-096C,01-05-2014,3,4,3,2,1,5,3,3,
PR3090,64D6-0D5F,16-05-2019,5,2,3,1,2,4,3,2,
PR3091,9D3C-DA45,17-05-2019,5,4,5,2,2,4,3,2,
PR3092,2523-EFD4,18-05-2019,3,3,2,3,2,3,3,2,
PR3093,3A20-7C3E,18-05-2019,3,3,4,3,0,2,4,4,
PR3094,4D59-B831,19-05-2019,5,4,5,3,2,3,5,4,
PR3095,5060-A677,19-05-2019,5,3,2,3,1,2,5,5,
PR3096,A2D0-E2D2,19-05-2019,4,5,3,2,0,5,3,2,
PR3097,BE54-8537,19-05-2019,3,5,4,1,2,5,3,3,
PR3098,9169-FC4B,20-05-2019,3,2,5,2,0,2,4,3,
PR3099,00B0-F199,21-05-2019,5,4,3,3,3,5,4,4,
PR31,6125-FEC8,27-01-2013,4,5,4,1,1,2,4,3,
PR310,2F04-931F,01-05-2014,5,4,2,1,1,2,3,2,
PR3100,5988-3855,21-05-2019,3,2,2,2,1,3,4,4,
PR3101,1705-0DE5,22-05-2019,5,5,2,1,2,4,4,3,
PR3102,8766-F1E7,23-05-2019,3,4,4,2,0,4,3,2,
PR3103,45F9-3A37,23-05-2019,3,4,2,2,1,5,5,4,
PR3104,BD1B-53A3,23-05-2019,4,5,3,1,3,2,3,3,
PR3105,81BE-17CD,23-05-2019,5,5,5,2,0,3,5,4,
PR3106,1B7F-73A9,23-05-2019,3,4,3,1,1,5,4,3,
PR3107,3B90-B998,23-05-2019,4,4,4,2,2,4,3,3,
PR3108,DF5F-5ED9,23-05-2019,5,5,3,3,0,2,4,3,
PR3109,4FCD-7D65,23-05-2019,5,3,3,2,1,5,5,4,
PR311,380E-44B4,01-05-2014,4,2,3,2,1,4,3,3,
PR3110,6A09-C910,23-05-2019,3,4,5,1,0,5,5,5,
PR3111,06DE-E772,24-05-2019,5,4,4,2,0,2,4,4,
PR3112,0F83-39C1,24-05-2019,4,4,2,1,1,4,4,4,
PR3113,ED49-73D3,24-05-2019,4,5,2,1,1,3,3,3,
PR3114,9C24-CD7A,25-05-2019,4,3,3,2,0,4,5,5,
PR3115,242A-4FA0,25-05-2019,3,5,5,1,3,2,4,4,
PR3116,566A-FC64,25-05-2019,3,2,2,2,3,4,4,4,
PR3117,D91C-815B,26-05-2019,4,3,4,1,2,4,5,5,
PR3118,29C2-1A3F,26-05-2019,5,4,2,2,0,3,5,4,
PR3119,462E-03DF,26-05-2019,5,4,5,2,1,4,3,3,
PR312,327B-F6D3,02-05-2014,4,5,2,3,3,5,3,2,
PR3120,2F98-E645,27-05-2019,5,3,3,1,1,3,4,3,
PR3121,F469-0427,27-05-2019,4,5,4,1,0,4,3,2,
PR3122,CACA-0D62,28-05-2019,5,2,2,1,0,5,5,4,
PR3123,C08F-94F9,29-05-2019,3,4,2,2,3,3,4,3,
PR3124,DEBE-1622,29-05-2019,4,5,5,1,1,2,5,4,
PR3125,6965-C170,29-05-2019,3,2,2,3,1,5,5,4,
PR3126,7349-CCE0,29-05-2019,3,3,3,3,1,4,3,3,
PR3127,8FF0-0F7A,30-05-2019,5,5,5,2,0,5,3,2,
PR3128,259B-6C50,30-05-2019,3,2,4,2,1,3,4,4,
PR3129,6313-8E62,31-05-2019,5,5,5,3,2,5,4,4,
PR313,B148-55FB,02-05-2014,5,4,4,3,2,5,5,4,
PR3130,F662-DEA5,31-05-2019,3,5,5,2,2,2,5,5,
PR3131,76ED-1CF5,31-05-2019,4,4,2,3,1,2,3,3,
PR3132,2FAE-9278,31-05-2019,3,2,5,3,0,2,3,2,
PR3133,FC47-1953,31-05-2019,5,5,3,3,3,2,3,3,
PR3134,B3AF-7E58,01-06-2019,5,5,2,3,0,2,4,3,
PR3135,64BA-99F0,01-06-2019,4,2,2,2,1,4,3,2,
PR3136,8663-3E02,01-06-2019,5,2,4,3,1,2,4,3,
PR3137,F523-1135,01-06-2019,4,4,2,2,1,5,3,3,
PR3138,5C87-D7BB,01-06-2019,5,3,5,3,1,4,4,3,
PR3139,3A2C-ABB8,02-06-2019,3,2,5,2,0,3,3,3,
PR314,EB4F-4D97,02-05-2014,4,3,4,1,1,3,3,2,
PR3140,0C7B-2EA6,03-06-2019,5,3,3,1,0,5,5,5,
PR3141,06E8-4FD4,04-06-2019,3,2,5,3,1,5,4,3,
PR3142,9D7B-9B37,05-06-2019,5,3,3,3,2,3,3,3,
PR3143,DDBF-9C79,06-06-2019,3,2,5,1,1,2,5,5,
PR3144,6CAD-47F0,06-06-2019,4,4,5,1,1,5,3,2,
PR3145,CD4D-7BBA,06-06-2019,3,4,5,1,1,2,3,2,
PR3146,D3F6-A313,07-06-2019,3,3,2,1,0,5,4,3,
PR3147,F60C-4888,08-06-2019,5,5,5,3,2,4,4,4,
PR3148,B785-D8F8,09-06-2019,4,2,4,3,1,5,5,5,
PR3149,D584-4E31,09-06-2019,5,2,3,3,1,4,3,3,
PR315,1472-9F69,03-05-2014,4,5,2,1,3,5,3,3,
PR3150,8A40-C85A,10-06-2019,3,3,4,2,1,2,4,3,
PR3151,19C3-DAE4,10-06-2019,3,4,2,1,0,3,4,4,
PR3152,DC67-3B66,11-06-2019,4,4,5,3,1,2,3,2,
PR3153,E81C-A653,12-06-2019,3,5,3,3,0,4,3,3,
PR3154,DFDC-286C,13-06-2019,3,3,4,3,1,3,5,5,
PR3155,3E42-57C8,14-06-2019,5,2,3,1,2,3,5,5,
PR3156,E9B9-3944,14-06-2019,3,2,2,2,1,2,3,2,
PR3157,A91B-7DC5,14-06-2019,5,4,2,2,1,4,4,3,
PR3158,B967-D6D3,14-06-2019,4,2,2,2,1,2,4,4,
PR3159,5416-F925,15-06-2019,3,3,2,1,1,2,5,5,
PR316,D31B-BEF8,04-05-2014,5,2,4,1,0,2,3,2,
PR3160,07C3-7429,15-06-2019,4,3,2,2,1,5,3,2,
PR3161,AB5F-244C,16-06-2019,4,3,5,3,1,3,3,2,
PR3162,4F64-A0E2,16-06-2019,5,3,2,2,0,3,5,4,
PR3163,1E61-70EC,17-06-2019,5,2,2,3,2,5,3,3,
PR3164,549F-B3E7,17-06-2019,4,5,2,1,0,5,3,3,
PR3165,6FE3-2270,17-06-2019,5,3,2,1,0,5,5,4,
PR3166,22FF-9076,17-06-2019,4,4,4,2,1,2,5,5,
PR3167,B8A5-07A1,17-06-2019,5,2,5,1,0,4,4,3,
PR3168,00A3-2445,19-06-2019,4,5,3,1,1,3,5,5,
PR3169,F4D2-F6F2,19-06-2019,4,4,4,2,1,3,4,4,
PR317,13E5-2F17,05-05-2014,3,4,5,1,0,2,3,2,
PR3170,1C6C-3B67,19-06-2019,5,3,3,1,2,5,3,3,
PR3171,BDC5-51CF,21-06-2019,3,4,3,1,1,4,5,5,
PR3172,5468-EEE1,21-06-2019,5,3,2,3,0,2,5,4,
PR3173,2E72-4BF1,22-06-2019,4,5,2,3,0,3,3,2,
PR3174,3EB2-9111,23-06-2019,3,5,4,3,0,5,3,3,
PR3175,8822-B9C5,23-06-2019,4,5,3,1,2,4,4,3,
PR3176,5544-4583,23-06-2019,3,4,5,2,1,4,4,4,
PR3177,9CE9-B0D5,23-06-2019,5,5,4,3,1,4,3,2,
PR3178,9AAD-D3C1,24-06-2019,5,5,2,1,0,3,4,3,
PR3179,95CB-4E31,24-06-2019,4,4,5,3,2,2,3,3,
PR318,ADF8-AD57,05-05-2014,5,4,2,1,1,3,4,4,
PR3180,AA67-CB22,25-06-2019,5,2,3,3,1,2,3,2,
PR3181,6542-3E93,25-06-2019,3,4,2,3,2,5,5,4,
PR3182,4CCA-B1E6,26-06-2019,4,2,3,2,1,2,3,2,
PR3183,E8F5-C47D,26-06-2019,3,3,2,1,0,5,5,4,
PR3184,8026-658D,26-06-2019,3,3,4,1,1,4,3,3,
PR3185,450D-13A9,26-06-2019,3,2,5,3,1,4,4,3,
PR3186,F5CC-33FA,26-06-2019,5,2,2,3,2,2,4,4,
PR3187,C0C7-A3EF,28-06-2019,3,2,2,1,2,5,3,3,
PR3188,C385-CDBE,28-06-2019,5,2,2,3,2,2,3,3,
PR3189,2B7A-9C73,29-06-2019,4,2,3,3,0,2,5,5,
PR319,FE2B-3DC7,06-05-2014,4,5,2,2,3,2,5,4,
PR3190,E46A-3676,29-06-2019,4,3,3,1,0,4,5,4,
PR3191,ABDA-F749,29-06-2019,3,5,5,3,1,2,5,4,
PR3192,6A0D-9C4D,30-06-2019,4,4,5,2,3,5,4,4,
PR3193,D676-4ECC,30-06-2019,3,4,5,3,0,3,3,3,
PR3194,74F3-DF3D,30-06-2019,3,5,4,1,0,3,3,2,
PR3195,C026-3E38,30-06-2019,3,3,5,2,3,5,3,3,
PR3196,AF11-04C3,30-06-2019,3,3,5,2,0,2,3,3,
PR3197,4C88-27A1,01-07-2019,5,4,3,3,1,5,3,2,
PR3198,5731-90E6,01-07-2019,3,2,5,1,2,4,5,4,
PR3199,FBC2-C5FA,01-07-2019,3,4,4,1,0,4,4,3,
PR32,5A0B-7F31,29-01-2013,3,3,3,1,1,2,4,3,
PR320,F3D0-41D1,06-05-2014,3,2,3,1,0,3,5,4,
PR3200,5E9A-FE30,01-07-2019,3,4,3,1,1,4,5,4,
PR3201,F9B6-C80B,03-07-2019,4,2,3,1,0,3,4,4,
PR3202,0AA2-881A,04-07-2019,5,3,2,1,0,2,3,3,
PR3203,A7F8-24EA,04-07-2019,3,5,5,2,1,3,3,3,
PR3204,2F85-AF81,05-07-2019,3,3,3,3,3,3,5,5,
PR3205,5395-75A1,05-07-2019,3,2,4,1,1,2,5,5,
PR3206,427A-8C69,06-07-2019,5,3,3,2,0,5,4,4,
PR3207,C389-FC34,06-07-2019,1,1,2,3,1,3,5,4,
PR3208,8B79-18F1,08-07-2019,2,1,3,1,0,4,4,3,
PR3209,AF58-5D1B,08-07-2019,2,4,4,2,0,4,4,4,
PR321,2CA8-4E1B,07-05-2014,3,2,5,1,3,2,4,4,
PR3210,0E79-8257,08-07-2019,1,1,4,2,3,2,5,4,
PR3211,0FC8-561B,09-07-2019,4,4,4,2,1,4,4,4,
PR3212,7B98-EA6F,09-07-2019,1,3,4,3,1,3,5,4,
PR3213,380F-A08A,09-07-2019,3,2,1,2,1,2,4,4,
PR3214,58FA-C451,09-07-2019,4,1,3,3,0,1,3,3,
PR3215,9A87-71F6,09-07-2019,3,3,2,2,1,5,5,4,
PR3216,E268-61EB,10-07-2019,5,4,4,3,2,2,4,4,
PR3217,132B-F2B2,10-07-2019,4,5,4,1,2,4,4,4,
PR3218,A2B5-823F,10-07-2019,3,5,4,3,1,2,5,5,
PR3219,9BC9-1288,10-07-2019,4,5,4,3,0,3,4,4,
PR322,08E4-D3D5,07-05-2014,3,2,5,1,0,3,3,2,
PR3220,BDE5-385A,10-07-2019,5,2,4,3,0,4,5,5,
PR3221,6345-2F33,11-07-2019,4,4,4,3,1,2,5,4,
PR3222,9900-1159,11-07-2019,5,4,3,1,2,2,5,5,
PR3223,6AD1-5EE8,11-07-2019,4,3,4,1,0,4,4,4,
PR3224,DCD4-C785,12-07-2019,4,4,3,3,3,2,4,3,
PR3225,8583-9174,13-07-2019,4,2,5,3,0,4,5,4,
PR3226,29F6-C6CA,13-07-2019,5,5,4,2,2,2,4,4,
PR3227,5293-AC5C,14-07-2019,4,3,2,2,2,4,4,3,
PR3228,F961-5A03,14-07-2019,5,5,2,3,0,2,5,5,
PR3229,E324-1C33,15-07-2019,5,2,2,1,3,2,4,3,
PR323,9BD6-2C43,07-05-2014,3,5,2,3,1,4,3,3,
PR3230,2A20-28CD,15-07-2019,3,3,3,2,0,4,5,4,
PR3231,61E5-836E,15-07-2019,3,3,3,3,1,2,3,3,
PR3232,D906-B674,17-07-2019,5,3,5,3,0,2,4,4,
PR3233,CCAB-4B80,17-07-2019,3,5,2,3,0,2,5,4,
PR3234,DFA2-1B8F,17-07-2019,3,2,5,2,1,2,4,3,
PR3235,D8FC-E2F7,18-07-2019,3,2,5,2,1,3,4,3,
PR3236,F0C3-4859,18-07-2019,4,2,3,3,0,4,4,4,
PR3237,F4A3-2126,18-07-2019,5,5,3,3,1,2,3,2,
PR3238,13FA-3559,18-07-2019,4,2,3,3,0,4,5,4,
PR3239,D926-DED9,18-07-2019,3,5,4,1,1,2,5,5,
PR324,E8B6-8BAE,08-05-2014,4,3,2,3,0,2,5,5,
PR3240,31E1-001F,18-07-2019,5,5,5,1,1,2,3,3,
PR3241,F83C-CA1D,19-07-2019,3,3,3,3,0,2,4,3,
PR3242,C0BE-FED0,19-07-2019,4,2,2,2,0,5,4,3,
PR3243,307F-9BFA,19-07-2019,5,3,4,1,1,2,3,2,
PR3244,AA87-13D8,20-07-2019,3,4,5,3,2,4,5,5,
PR3245,806F-B986,20-07-2019,4,2,3,3,3,2,4,3,
PR3246,AE33-DDE7,20-07-2019,3,3,3,1,1,2,5,4,
PR3247,D5B3-425C,20-07-2019,5,5,2,2,2,3,4,4,
PR3248,95D8-5DC7,21-07-2019,4,3,5,1,1,4,5,4,
PR3249,B5C6-F8D5,21-07-2019,4,2,2,3,2,2,4,4,
PR325,291F-B604,09-05-2014,4,4,4,3,0,5,4,4,
PR3250,4316-C080,22-07-2019,5,5,2,2,3,4,4,3,
PR3251,6E64-8D30,23-07-2019,3,5,3,3,1,4,3,2,
PR3252,F20A-F424,23-07-2019,5,2,4,2,0,5,4,4,
PR3253,4875-109B,23-07-2019,5,5,4,2,0,4,4,3,
PR3254,DEB9-1BBF,24-07-2019,4,2,2,2,1,2,5,4,
PR3255,B59D-CA4C,24-07-2019,5,5,4,2,2,3,3,2,
PR3256,9DB2-76B3,25-07-2019,5,4,2,1,0,4,3,2,
PR3257,D565-284D,25-07-2019,3,2,5,1,2,4,5,5,
PR3258,205B-4D34,25-07-2019,5,3,4,3,3,5,4,3,
PR3259,4673-EBEC,25-07-2019,5,2,4,3,2,3,4,4,
PR326,C560-23D6,09-05-2014,4,3,4,2,1,2,4,4,
PR3260,D6BB-FEDF,25-07-2019,4,3,5,2,0,3,3,3,
PR3261,C77A-2348,26-07-2019,3,4,2,2,0,2,5,4,
PR3262,7AA0-5766,27-07-2019,5,2,3,3,0,2,3,3,
PR3263,6F50-08B6,27-07-2019,4,2,5,3,2,2,3,3,
PR3264,F3A3-10CE,28-07-2019,3,2,3,3,1,5,5,4,
PR3265,D69C-8F84,28-07-2019,3,2,2,3,0,2,4,4,
PR3266,09D2-46BD,28-07-2019,5,2,4,1,1,2,3,2,
PR3267,CBCB-9C9D,30-07-2019,4,3,4,3,2,3,4,3,
PR3268,1217-CE30,30-07-2019,5,2,3,1,1,3,4,4,
PR3269,9DB1-8C59,30-07-2019,5,3,5,3,0,3,3,2,
PR327,4657-FE18,10-05-2014,5,5,2,1,1,2,5,5,
PR3270,AD8F-7539,30-07-2019,5,4,3,1,0,3,5,4,
PR3271,27CD-A6BF,31-07-2019,4,4,2,3,2,4,4,3,
PR3272,D825-CC31,31-07-2019,4,5,2,3,3,4,3,2,
PR3273,7A8C-2DD3,01-08-2019,5,2,4,2,3,3,5,4,
PR3274,5802-2A7E,01-08-2019,4,3,2,3,0,4,3,3,
PR3275,07AF-3631,02-08-2019,3,2,4,2,1,3,5,5,
PR3276,6EEF-5B17,03-08-2019,3,2,3,1,1,4,3,2,
PR3277,CE90-763C,03-08-2019,4,4,2,2,1,4,5,5,
PR3278,66BC-7AC0,04-08-2019,5,3,4,2,3,4,4,4,
PR3279,55D6-1423,04-08-2019,5,5,2,3,0,2,4,3,
PR328,E28D-424B,11-05-2014,4,4,3,1,1,2,3,2,
PR3280,ED73-F078,04-08-2019,4,2,4,1,1,5,3,3,
PR3281,AF77-0F6B,04-08-2019,5,3,4,1,1,3,3,3,
PR3282,7486-A1B6,04-08-2019,5,4,2,2,2,2,5,5,
PR3283,67D7-9785,06-08-2019,4,4,2,2,0,2,3,2,
PR3284,BFE7-5EA8,06-08-2019,5,2,2,2,1,4,3,3,
PR3285,8EAF-4F79,06-08-2019,4,4,2,2,2,2,5,5,
PR3286,5B0E-31FB,09-08-2019,3,4,3,1,2,2,5,5,
PR3287,A1DB-6C34,09-08-2019,5,3,2,3,0,4,4,4,
PR3288,6925-864E,09-08-2019,5,2,3,2,0,3,3,3,
PR3289,2B08-7D3D,10-08-2019,5,3,3,1,1,3,4,4,
PR329,A848-F98B,12-05-2014,4,2,2,1,3,3,4,3,
PR3290,9825-45EF,12-08-2019,4,5,3,1,1,3,4,3,
PR3291,69EC-7B13,12-08-2019,5,5,3,1,0,4,3,3,
PR3292,4294-03D1,12-08-2019,4,5,3,2,1,4,4,4,
PR3293,040C-EDED,13-08-2019,4,5,3,2,0,2,3,2,
PR3294,46ED-4007,13-08-2019,4,2,2,2,1,5,4,4,
PR3295,9811-F345,13-08-2019,3,4,4,3,1,5,3,3,
PR3296,AFA8-5058,14-08-2019,4,3,4,3,2,4,4,3,
PR3297,04D7-C8F3,14-08-2019,3,3,5,2,0,4,4,4,
PR3298,6B20-FFDF,14-08-2019,4,2,4,2,2,5,3,3,
PR3299,6112-8476,15-08-2019,3,4,5,1,1,2,3,2,
PR33,E4F4-11B9,29-01-2013,5,4,5,3,0,3,5,5,
PR330,1C87-44CB,13-05-2014,4,5,3,3,0,2,5,4,
PR3300,D13E-E661,15-08-2019,5,3,5,2,3,5,5,4,
